TrainCode,TrainDate,LocationCode,LocationFullName,ScheduledArrival,ActualArrival,ScheduledDeparture,ActualDeparture,LocationType,TrainOrigin,TrainDestination
A810,29 Mar 2025,RSCMN,Roscommon,21:29:30,,21:30:30,,S,Athlone,Westport
A810,29 Mar 2025,CSREA,Castlerea,21:47:30,,21:48:30,,S,Athlone,Westport
A810,29 Mar 2025,BYHNS,Ballyhaunis,22:01:00,,22:02:00,,S,Athlone,Westport
A810,29 Mar 2025,CLMRS,Claremorris,22:15:30,,22:17:00,,S,Athlone,Westport
A810,29 Mar 2025,MNLAJ,Manulla Junction,22:29:30,,22:31:00,,S,Athlone,Westport
A810,29 Mar 2025,CLBAR,Castlebar,22:36:00,,22:37:30,,S,Athlone,Westport
A810,29 Mar 2025,WPORT,Westport,22:53:00,23:06:00,00:00:00,,D,Athlone,Westport
A314,29 Mar 2025,CORK,Cork,00:00:00,,20:55:00,20:55:00,O,Cork,Tralee
A314,29 Mar 2025,CK789,,20:57:30,,20:57:30,,T,Cork,Tralee
A314,29 Mar 2025,RP805,RP805,21:04:30,,21:04:30,,T,Cork,Tralee
A314,29 Mar 2025,MW807,MW807,21:09:30,,21:09:30,,T,Cork,Tralee
A314,29 Mar 2025,KRLYJ,Killarney Junction,21:13:30,,21:13:30,,T,Cork,Tralee
A314,29 Mar 2025,MLLOW,Mallow,21:15:30,21:21:06,21:50:30,21:52:48,S,Cork,Tralee
A314,29 Mar 2025,KRLYJ,Killarney Junction,21:52:30,,21:52:30,,T,Cork,Tralee
A314,29 Mar 2025,BTEER,Banteer,22:03:30,,22:05:30,,S,Cork,Tralee
A314,29 Mar 2025,MLSRT,Millstreet,22:14:30,,22:16:30,,S,Cork,Tralee
A314,29 Mar 2025,RMORE,Rathmore,22:24:30,,22:25:30,,S,Cork,Tralee
A314,29 Mar 2025,KLRNY,Killarney,22:43:30,,22:46:30,,S,Cork,Tralee
A314,29 Mar 2025,KILCK,Killarney Check,22:51:30,,22:51:30,,T,Cork,Tralee
A314,29 Mar 2025,FFORE,Farranfore,23:05:00,,23:06:00,,S,Cork,Tralee
A314,29 Mar 2025,TRLEE,Tralee,23:25:00,23:17:00,00:00:00,,D,Cork,Tralee
A230,29 Mar 2025,HSTON,Dublin Heuston,00:00:00,,21:00:00,21:00:00,O,Dublin Heuston,Mallow
A230,29 Mar 2025,IBJCT,Islandbridge Junction,21:02:30,,21:02:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,ICADV,Inchicore Advance Starter,21:05:00,20:56:18,21:05:00,21:05:06,T,Dublin Heuston,Mallow
A230,29 Mar 2025,HK101,HK101,21:05:30,,21:05:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,PWESF,Park West and Cherry Orchard,21:07:00,21:06:54,21:07:00,21:07:24,T,Dublin Heuston,Mallow
A230,29 Mar 2025,CLONF,Clondalkin,21:08:00,21:07:42,21:08:00,21:08:18,T,Dublin Heuston,Mallow
A230,29 Mar 2025,KISHF,Kishoge,21:09:00,21:08:48,21:09:00,21:09:00,T,Dublin Heuston,Mallow
A230,29 Mar 2025,ADAMF,Adamstown,21:10:00,21:10:00,21:10:00,21:10:06,T,Dublin Heuston,Mallow
A230,29 Mar 2025,HAZEF,Hazelhatch,21:12:00,21:11:42,21:12:00,21:11:48,T,Dublin Heuston,Mallow
A230,29 Mar 2025,HK151,HK151,21:12:30,,21:12:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,HK157,HK157,21:15:00,,21:15:00,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,SALNS,Sallins,21:17:00,21:16:42,21:17:00,21:17:00,T,Dublin Heuston,Mallow
A230,29 Mar 2025,HK177,HK177,21:19:30,,21:19:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,NBRGE,Newbridge,21:22:00,21:21:36,21:22:00,21:21:42,T,Dublin Heuston,Mallow
A230,29 Mar 2025,CURAH,Curragh,21:23:30,,21:23:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,KDARE,Kildare,21:25:00,21:24:54,21:25:00,21:25:06,T,Dublin Heuston,Mallow
A230,29 Mar 2025,CHVLJ,Cherryville Junction,21:26:30,21:26:30,21:26:30,21:26:36,T,Dublin Heuston,Mallow
A230,29 Mar 2025,MONVN,Monasterevin,21:29:00,21:27:18,21:29:00,21:29:54,T,Dublin Heuston,Mallow
A230,29 Mar 2025,PTRTN,Portarlington,21:32:30,21:32:36,21:32:30,21:32:42,T,Dublin Heuston,Mallow
A230,29 Mar 2025,CY112,CY112,21:36:30,,21:36:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,PTLSE,Portlaoise,21:40:00,21:39:48,21:42:00,21:50:30,S,Dublin Heuston,Mallow
A230,29 Mar 2025,PL277,,21:44:30,,21:44:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,PL104,PL104,21:48:00,21:50:48,21:48:00,21:51:30,T,Dublin Heuston,Mallow
A230,29 Mar 2025,PL102,PL102,21:51:30,21:57:00,21:51:30,21:57:18,T,Dublin Heuston,Mallow
A230,29 Mar 2025,BBRHY,Ballybrophy,21:56:30,22:06:12,21:56:30,22:06:18,T,Dublin Heuston,Mallow
A230,29 Mar 2025,LDUFF,Lisduff,22:02:00,,22:02:00,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,TPMOR,Templemore,22:06:00,22:14:06,22:06:00,22:16:06,T,Dublin Heuston,Mallow
A230,29 Mar 2025,THRLS,Thurles,22:16:00,22:20:06,22:18:00,22:23:36,S,Dublin Heuston,Mallow
A230,29 Mar 2025,TS462,TS462,22:23:00,,22:23:00,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,TS460,TS460,22:26:30,,22:26:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,LJ458,LJ458,22:30:00,22:31:24,22:30:00,22:35:06,T,Dublin Heuston,Mallow
A230,29 Mar 2025,LJ340,,22:33:00,22:38:06,22:33:00,22:38:24,T,Dublin Heuston,Mallow
A230,29 Mar 2025,LMRKJ,Limerick Junction,22:35:30,22:40:18,22:39:30,22:43:36,S,Dublin Heuston,Mallow
A230,29 Mar 2025,LJSH,,22:40:30,,22:40:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,LJ352,,22:42:30,,22:42:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,LJ896,LJ896,22:55:00,22:47:00,22:55:00,22:56:24,T,Dublin Heuston,Mallow
A230,29 Mar 2025,RC894,RC894,23:04:30,,23:04:30,,T,Dublin Heuston,Mallow
A230,29 Mar 2025,CVILL,Charleville,23:12:30,23:04:24,23:12:30,23:04:30,T,Dublin Heuston,Mallow
A230,29 Mar 2025,MW858,MW858,23:20:00,23:15:18,23:20:00,23:15:48,T,Dublin Heuston,Mallow
A230,29 Mar 2025,MLLOW,Mallow,23:30:00,23:17:00,00:00:00,23:31:48,D,Dublin Heuston,Mallow
A528,29 Mar 2025,HSTON,Dublin Heuston,00:00:00,,20:20:00,20:20:00,O,Dublin Heuston,Waterford
A528,29 Mar 2025,IBJCT,Islandbridge Junction,20:22:00,,20:22:00,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,ICADV,Inchicore Advance Starter,20:24:30,20:22:12,20:24:30,20:24:24,T,Dublin Heuston,Waterford
A528,29 Mar 2025,HK101,HK101,20:25:00,,20:25:00,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,CHORC,Park West and Cherry Orchard,20:27:00,20:28:42,20:28:00,20:30:42,S,Dublin Heuston,Waterford
A528,29 Mar 2025,CLDKN,Clondalkin,20:30:30,20:31:12,20:31:30,20:33:12,S,Dublin Heuston,Waterford
A528,29 Mar 2025,KISHO,Kishoge,20:34:00,20:34:42,20:35:00,20:36:12,S,Dublin Heuston,Waterford
A528,29 Mar 2025,ADMTN,Adamstown,20:38:00,20:38:06,20:39:00,20:39:36,S,Dublin Heuston,Waterford
A528,29 Mar 2025,HZLCH,Hazelhatch,20:43:00,20:42:36,20:44:00,20:44:18,S,Dublin Heuston,Waterford
A528,29 Mar 2025,HK151,HK151,20:45:30,,20:45:30,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,HK157,HK157,20:49:00,,20:49:00,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,SALNS,Sallins,20:52:00,20:50:36,20:53:00,20:53:18,S,Dublin Heuston,Waterford
A528,29 Mar 2025,HK177,HK177,20:57:00,,20:57:00,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,NBRGE,Newbridge,21:00:00,20:59:36,21:01:00,21:01:12,S,Dublin Heuston,Waterford
A528,29 Mar 2025,CURAH,Curragh,21:04:30,,21:04:30,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,KDARE,Kildare,21:07:30,21:06:12,21:08:30,21:08:54,S,Dublin Heuston,Waterford
A528,29 Mar 2025,CHVLJ,Cherryville Junction,21:12:30,21:12:36,21:12:30,21:13:00,T,Dublin Heuston,Waterford
A528,29 Mar 2025,ATHY,Athy,21:23:30,21:23:18,21:24:30,21:23:36,S,Dublin Heuston,Waterford
A528,29 Mar 2025,CRLOW,Carlow,21:37:00,,21:41:00,,S,Dublin Heuston,Waterford
A528,29 Mar 2025,MNEBG,Muine Bheag,21:52:00,,21:53:00,,S,Dublin Heuston,Waterford
A528,29 Mar 2025,LVTNN,Lavistown North,22:03:30,,22:03:30,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,KKNNY,Kilkenny,22:09:30,,22:14:30,,S,Dublin Heuston,Waterford
A528,29 Mar 2025,LVTNS,Lavistown South,22:18:00,,22:18:00,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,THTWN,Thomastown,22:25:00,,22:26:00,,S,Dublin Heuston,Waterford
A528,29 Mar 2025,BAHLE,Ballyhale,22:32:00,,22:32:00,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,WFRDW,,22:44:30,,22:44:30,,T,Dublin Heuston,Waterford
A528,29 Mar 2025,WFORD,Waterford,22:50:00,22:52:00,00:00:00,,D,Dublin Heuston,Waterford
A731,29 Mar 2025,GALWY,Galway,00:00:00,,20:50:00,20:50:00,O,Galway,Dublin Heuston
A731,29 Mar 2025,GL374,GL374,20:57:00,,20:57:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,ORNMR,Oranmore,21:01:30,,21:02:30,,S,Galway,Dublin Heuston
A731,29 Mar 2025,GL369,GL369,21:06:00,,21:06:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,ENNJC,Ennis Junction,21:12:30,,21:12:30,,T,Galway,Dublin Heuston
A731,29 Mar 2025,ATHRY,Athenry,21:13:30,,21:15:30,,S,Galway,Dublin Heuston
A731,29 Mar 2025,ATMON,Attymon,21:22:30,,21:23:30,,S,Galway,Dublin Heuston
A731,29 Mar 2025,WLAWN,Woodlawn,21:30:00,,21:30:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,BSLOE,Ballinasloe,21:40:00,21:35:12,21:42:30,21:40:30,S,Galway,Dublin Heuston
A731,29 Mar 2025,ATHMD,Athlone Midland Yard,22:00:30,21:52:18,22:00:30,21:52:30,T,Galway,Dublin Heuston
A731,29 Mar 2025,ATLNE,Athlone,22:03:30,21:54:06,22:08:30,22:12:12,S,Galway,Dublin Heuston
A731,29 Mar 2025,CYDNN,Clonydonnin,22:17:00,22:18:24,22:17:00,22:18:30,T,Galway,Dublin Heuston
A731,29 Mar 2025,CLARA,Clara,22:25:00,22:25:12,22:26:00,22:27:48,S,Galway,Dublin Heuston
A731,29 Mar 2025,TMORE,Tullamore,22:33:30,22:35:06,22:35:00,22:37:12,S,Galway,Dublin Heuston
A731,29 Mar 2025,GSHIL,Geashill,22:42:00,22:44:06,22:42:00,22:44:12,T,Galway,Dublin Heuston
A731,29 Mar 2025,PN252,,22:50:00,,22:50:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,PTRTN,Portarlington,22:52:00,22:51:36,22:53:00,22:53:30,S,Galway,Dublin Heuston
A731,29 Mar 2025,MONVN,Monasterevin,22:57:30,22:54:24,22:57:30,23:00:36,T,Galway,Dublin Heuston
A731,29 Mar 2025,CHVLJ,Cherryville Junction,23:00:00,23:03:12,23:00:00,23:03:18,T,Galway,Dublin Heuston
A731,29 Mar 2025,KDARE,Kildare,23:04:00,23:06:18,23:05:00,23:08:18,S,Galway,Dublin Heuston
A731,29 Mar 2025,CURAH,Curragh,23:09:00,,23:09:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,NBRGE,Newbridge,23:11:00,23:13:06,23:12:00,23:15:12,S,Galway,Dublin Heuston
A731,29 Mar 2025,HK176,HK176,23:15:30,,23:15:30,,T,Galway,Dublin Heuston
A731,29 Mar 2025,SALNS,Sallins,23:17:30,23:20:36,23:17:30,23:20:48,T,Galway,Dublin Heuston
A731,29 Mar 2025,HK156,HK156,23:20:00,,23:20:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,HK152,HK152,23:21:30,,23:21:30,,T,Galway,Dublin Heuston
A731,29 Mar 2025,HAZEF,Hazelhatch,23:22:30,23:25:36,23:22:30,23:25:42,T,Galway,Dublin Heuston
A731,29 Mar 2025,ADAMF,Adamstown,23:24:00,23:27:00,23:24:00,23:27:12,T,Galway,Dublin Heuston
A731,29 Mar 2025,KISHF,Kishoge,23:25:00,23:28:06,23:25:00,23:28:12,T,Galway,Dublin Heuston
A731,29 Mar 2025,CLONF,Clondalkin,23:25:30,23:28:42,23:25:30,23:28:54,T,Galway,Dublin Heuston
A731,29 Mar 2025,PWESF,Park West and Cherry Orchard,23:26:30,23:29:12,23:26:30,23:29:30,T,Galway,Dublin Heuston
A731,29 Mar 2025,HK108,HK108,23:26:30,,23:26:30,,T,Galway,Dublin Heuston
A731,29 Mar 2025,ICORE,Inchicore,23:28:00,,23:28:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,IBJCT,Islandbridge Junction,23:31:00,,23:31:00,,T,Galway,Dublin Heuston
A731,29 Mar 2025,HSTON,Dublin Heuston,23:36:00,23:35:00,00:00:00,,D,Galway,Dublin Heuston
P229,29 Mar 2025,PTLSE,Portlaoise,00:00:00,22:18:12,23:10:00,23:21:12,O,Portlaoise,Dublin Heuston
P229,29 Mar 2025,CY111,CY111,23:15:00,,23:15:00,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,PTRTN,Portarlington,23:18:30,23:29:48,23:19:30,23:31:48,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,MONVN,Monasterevin,23:24:30,23:32:36,23:25:30,23:41:00,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,CHVLJ,Cherryville Junction,23:29:30,23:44:06,23:29:30,23:44:12,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,KDARE,Kildare,23:33:30,23:47:42,23:34:30,23:49:48,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,CURAH,Curragh,23:37:30,,23:37:30,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,NBRGE,Newbridge,23:40:00,23:54:54,23:41:00,23:56:36,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,HK176,HK176,23:45:00,,23:45:00,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,SALNS,Sallins,23:47:30,00:02:42,23:48:30,00:04:36,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,HK156,HK156,23:52:30,,23:52:30,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,HK152,HK152,23:54:30,,23:54:30,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,HZLCH,Hazelhatch,23:56:00,00:11:06,23:57:00,00:13:06,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,ADMTN,Adamstown,00:00:30,00:15:48,00:01:30,00:17:36,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,KISHO,Kishoge,00:04:00,00:19:30,00:05:00,00:21:12,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,CLDKN,Clondalkin,00:07:00,00:22:48,00:08:00,00:24:48,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,CHORC,Park West and Cherry Orchard,00:10:00,00:25:12,00:11:00,00:27:18,S,Portlaoise,Dublin Heuston
P229,29 Mar 2025,HK106,HK106,00:11:30,,00:11:30,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,ICORE,Inchicore,00:13:00,,00:13:00,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,IBJCT,Islandbridge Junction,00:15:30,,00:15:30,,T,Portlaoise,Dublin Heuston
P229,29 Mar 2025,HSTON,Dublin Heuston,00:20:00,00:33:00,00:00:00,,D,Portlaoise,Dublin Heuston
D225,29 Mar 2025,HSTON,Dublin Heuston,00:00:00,,22:10:00,22:10:00,O,Dublin Heuston,Portlaoise
D225,29 Mar 2025,IBJCT,Islandbridge Junction,22:12:00,,22:12:00,,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,ICADV,Inchicore Advance Starter,22:14:30,22:07:00,22:14:30,22:16:36,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,HK101,HK101,22:15:00,,22:15:00,,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,CHORC,Park West and Cherry Orchard,22:17:00,22:19:06,22:18:00,22:21:30,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,CLDKN,Clondalkin,22:20:30,22:22:00,22:21:30,22:24:18,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,KISHO,Kishoge,22:24:00,22:25:48,22:25:00,22:27:54,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,ADMTN,Adamstown,22:28:00,22:29:54,22:29:00,22:31:24,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,HZLCH,Hazelhatch,22:33:00,22:34:36,22:34:00,22:36:00,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,HK151,HK151,22:35:30,,22:35:30,,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,HK157,HK157,22:39:00,,22:39:00,,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,SALNS,Sallins,22:42:00,22:42:42,22:43:00,22:44:48,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,HK177,HK177,22:47:00,,22:47:00,,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,NBRGE,Newbridge,22:50:00,22:51:42,22:51:00,22:53:24,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,CURAH,Curragh,22:54:30,,22:54:30,,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,KDARE,Kildare,22:56:30,22:58:36,22:57:30,23:01:12,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,CHVLJ,Cherryville Junction,23:00:00,23:03:18,23:00:00,23:03:30,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,MONVN,Monasterevin,23:03:30,23:04:18,23:04:30,23:09:36,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,PTRTN,Portarlington,23:09:30,23:13:12,23:10:30,23:14:54,S,Dublin Heuston,Portlaoise
D225,29 Mar 2025,CY112,CY112,23:15:30,,23:15:30,,T,Dublin Heuston,Portlaoise
D225,29 Mar 2025,PTLSE,Portlaoise,23:21:00,23:24:12,00:00:00,,D,Dublin Heuston,Portlaoise
A231,29 Mar 2025,CORK,Cork,00:00:00,,20:45:00,20:45:00,O,Cork,Dublin Heuston
A231,29 Mar 2025,CK789,,20:47:30,,20:47:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,RP805,RP805,20:56:00,,20:56:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,MW807,MW807,21:01:30,,21:01:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,KRLYJ,Killarney Junction,21:05:00,,21:05:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,MLLOW,Mallow,21:07:00,21:09:12,21:09:00,21:12:54,S,Cork,Dublin Heuston
A231,29 Mar 2025,MW859,MW859,21:17:00,,21:17:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,CVILL,Charleville,21:24:30,21:32:36,21:28:30,21:39:12,S,Cork,Dublin Heuston
A231,29 Mar 2025,RC894,RC894,21:39:30,,21:39:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,LMRKJ,Limerick Junction,22:05:30,22:22:12,22:07:30,22:25:06,S,Cork,Dublin Heuston
A231,29 Mar 2025,LJ339,,22:11:30,,22:11:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,LJ461,LJ461,22:13:30,22:29:30,22:13:30,22:31:18,T,Cork,Dublin Heuston
A231,29 Mar 2025,TS463,TS463,22:17:00,,22:17:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,TS465,TS465,22:20:30,22:40:36,22:20:30,22:40:54,T,Cork,Dublin Heuston
A231,29 Mar 2025,THRLS,Thurles,22:25:00,22:42:54,22:27:00,22:45:42,S,Cork,Dublin Heuston
A231,29 Mar 2025,TPMOR,Templemore,22:34:00,22:51:12,22:34:00,22:53:06,T,Cork,Dublin Heuston
A231,29 Mar 2025,LDUFF,Lisduff,22:38:00,22:56:30,22:38:00,22:56:48,T,Cork,Dublin Heuston
A231,29 Mar 2025,BBRHY,Ballybrophy,22:42:00,23:00:24,22:42:00,23:00:36,T,Cork,Dublin Heuston
A231,29 Mar 2025,PL101,PL101,22:45:30,23:00:42,22:45:30,23:00:48,T,Cork,Dublin Heuston
A231,29 Mar 2025,PL103,PL103,22:48:30,23:09:36,22:48:30,23:09:54,T,Cork,Dublin Heuston
A231,29 Mar 2025,PL280,,22:50:30,,22:50:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,PTLSE,Portlaoise,22:57:00,23:11:42,22:59:00,23:14:36,S,Cork,Dublin Heuston
A231,29 Mar 2025,CY111,CY111,23:04:00,,23:04:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,PTRTN,Portarlington,23:07:00,23:22:18,23:07:00,23:22:24,T,Cork,Dublin Heuston
A231,29 Mar 2025,MONVN,Monasterevin,23:10:00,23:22:48,23:10:00,23:29:06,T,Cork,Dublin Heuston
A231,29 Mar 2025,CHVLJ,Cherryville Junction,23:13:00,23:32:12,23:13:00,23:32:18,T,Cork,Dublin Heuston
A231,29 Mar 2025,KDARE,Kildare,23:14:00,23:33:54,23:14:00,23:34:00,T,Cork,Dublin Heuston
A231,29 Mar 2025,CURAH,Curragh,23:16:00,,23:16:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,NBRGE,Newbridge,23:17:30,23:37:12,23:17:30,23:37:18,T,Cork,Dublin Heuston
A231,29 Mar 2025,HK176,HK176,23:20:00,,23:20:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,SALNS,Sallins,23:22:00,23:41:36,23:22:00,23:41:42,T,Cork,Dublin Heuston
A231,29 Mar 2025,HK156,HK156,23:24:30,,23:24:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,HK152,HK152,23:26:30,,23:26:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,HAZEF,Hazelhatch,23:27:00,23:46:18,23:27:00,23:46:24,T,Cork,Dublin Heuston
A231,29 Mar 2025,ADAMF,Adamstown,23:28:30,23:47:54,23:28:30,23:48:00,T,Cork,Dublin Heuston
A231,29 Mar 2025,KISHF,Kishoge,23:29:30,23:48:54,23:29:30,23:49:00,T,Cork,Dublin Heuston
A231,29 Mar 2025,CLONF,Clondalkin,23:30:30,23:49:48,23:30:30,23:50:06,T,Cork,Dublin Heuston
A231,29 Mar 2025,PWESF,Park West and Cherry Orchard,23:32:00,23:50:24,23:32:00,23:50:48,T,Cork,Dublin Heuston
A231,29 Mar 2025,HK108,HK108,23:32:30,,23:32:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,ICORE,Inchicore,23:33:30,,23:33:30,,T,Cork,Dublin Heuston
A231,29 Mar 2025,IBJCT,Islandbridge Junction,23:35:00,,23:35:00,,T,Cork,Dublin Heuston
A231,29 Mar 2025,HSTON,Dublin Heuston,23:38:00,23:38:00,00:00:00,,D,Cork,Dublin Heuston
A531,29 Mar 2025,WFORD,Waterford,00:00:00,,20:20:00,20:20:00,O,Waterford,Dublin Heuston
A531,29 Mar 2025,WFRDW,,20:22:30,,20:22:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,BAHLE,Ballyhale,20:42:30,,20:42:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,THTWN,Thomastown,20:48:00,,20:49:00,,S,Waterford,Dublin Heuston
A531,29 Mar 2025,LVTNS,Lavistown South,20:57:00,,20:57:00,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,KKNNY,Kilkenny,21:03:30,,21:08:30,,S,Waterford,Dublin Heuston
A531,29 Mar 2025,LVTNN,Lavistown North,21:12:30,,21:12:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,MNEBG,Muine Bheag,21:23:30,,21:24:30,,S,Waterford,Dublin Heuston
A531,29 Mar 2025,CRLOW,Carlow,21:34:30,,21:41:30,,S,Waterford,Dublin Heuston
A531,29 Mar 2025,ATHY,Athy,21:52:30,21:56:30,21:53:30,21:56:48,S,Waterford,Dublin Heuston
A531,29 Mar 2025,CHVLJ,Cherryville Junction,22:06:30,22:07:54,22:06:30,22:08:00,T,Waterford,Dublin Heuston
A531,29 Mar 2025,KDARE,Kildare,22:11:30,22:11:18,22:12:30,22:13:18,S,Waterford,Dublin Heuston
A531,29 Mar 2025,CURAH,Curragh,22:15:30,,22:15:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,NBRGE,Newbridge,22:18:00,22:18:06,22:19:00,22:19:42,S,Waterford,Dublin Heuston
A531,29 Mar 2025,HK176,HK176,22:23:00,,22:23:00,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,SALNS,Sallins,22:25:30,22:26:06,22:26:30,22:27:54,S,Waterford,Dublin Heuston
A531,29 Mar 2025,HK156,HK156,22:30:30,,22:30:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,HK152,HK152,22:32:30,,22:32:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,HZLCH,Hazelhatch,22:34:00,22:34:30,22:35:00,22:36:12,S,Waterford,Dublin Heuston
A531,29 Mar 2025,ADMTN,Adamstown,22:38:30,22:39:12,22:39:30,22:40:48,S,Waterford,Dublin Heuston
A531,29 Mar 2025,KISHO,Kishoge,22:42:00,22:42:48,22:43:00,22:44:24,S,Waterford,Dublin Heuston
A531,29 Mar 2025,CLDKN,Clondalkin,22:45:00,22:45:54,22:46:00,22:47:48,S,Waterford,Dublin Heuston
A531,29 Mar 2025,CHORC,Park West and Cherry Orchard,22:48:00,22:48:18,22:49:00,22:50:18,S,Waterford,Dublin Heuston
A531,29 Mar 2025,HK106,HK106,22:49:30,,22:49:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,ICORE,Inchicore,22:51:00,,22:51:00,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,IBJCT,Islandbridge Junction,22:53:30,,22:53:30,,T,Waterford,Dublin Heuston
A531,29 Mar 2025,HSTON,Dublin Heuston,22:57:00,22:57:00,00:00:00,,D,Waterford,Dublin Heuston
P227,29 Mar 2025,PTLSE,Portlaoise,00:00:00,22:08:42,21:30:00,22:11:54,O,Portlaoise,Dublin Heuston
P227,29 Mar 2025,CY111,CY111,21:34:30,,21:34:30,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,PTRTN,Portarlington,21:38:00,22:19:42,21:39:00,22:21:18,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,MONVN,Monasterevin,21:44:00,22:22:06,21:45:00,22:29:00,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,CHVLJ,Cherryville Junction,21:49:00,22:32:06,21:49:00,22:32:12,T,Portlaoise,Dublin Heuston
