TrainOrigin,TrainDestination,scheduled_hour,day_of_week,prev_station_1,prev_delay_1,prev_station_2,prev_delay_2,prev_station_3,prev_delay_3,prev_station_4,prev_delay_4,prev_station_5,prev_delay_5,prev_station_6,prev_delay_6,prev_station_7,prev_delay_7,prev_station_8,prev_delay_8,prev_station_9,prev_delay_9,prev_station_10,prev_delay_10,delay_minutes
Bray,Howth,9,3,Tara Street,30.8,Dublin Pearse,31.0,Grand Canal Dock,31.5,Lansdowne Road,32.5,Sandymount,33.4,Sydney Parade,33.4,Booterstown,33.8,Blackrock,33.6,Seapoint,33.7,Salthill and Monkstown,33.8,30.7
Bray,Howth,14,6,Tara Street,1.5,Dublin Pearse,1.7,Grand Canal Dock,2.7,Lansdowne Road,2.5,Sandymount,2.6,Sydney Parade,1.7,Booterstown,2.2,Blackrock,1.2,Seapoint,1.4,Salthill and Monkstown,1.6,1.3
Bray,Howth,9,0,Tara Street,0.3,Dublin Pearse,0.3,Grand Canal Dock,0.5,Lansdowne Road,0.5,Sandymount,1.2,Sydney Parade,1.2,Booterstown,1.6,Blackrock,1.1,Seapoint,1.1,Salthill and Monkstown,1.1,1.1
Bray,Howth,9,2,Tara Street,2.0,Dublin Pearse,2.5,Grand Canal Dock,3.2,Lansdowne Road,2.3,Sandymount,3.2,Sydney Parade,2.3,Booterstown,2.7,Blackrock,1.9,Seapoint,2.1,Salthill and Monkstown,1.9,2.0
Bray,Howth,9,3,Tara Street,-0.2,Dublin Pearse,-0.2,Grand Canal Dock,0.1,Lansdowne Road,-0.1,Sandymount,0.5,Sydney Parade,0.7,Booterstown,1.2,Blackrock,0.8,Seapoint,0.7,Salthill and Monkstown,0.9,1.4
Bray,Howth,9,4,Tara Street,-0.8,Dublin Pearse,-0.3,Grand Canal Dock,0.3,Lansdowne Road,-0.3,Sandymount,0.5,Sydney Parade,0.8,Booterstown,1.3,Blackrock,0.9,Seapoint,1.0,Salthill and Monkstown,1.4,1.8
Bray,Howth,14,6,Tara Street,0.9,Dublin Pearse,1.1,Grand Canal Dock,1.2,Lansdowne Road,1.5,Sandymount,2.4,Sydney Parade,2.1,Booterstown,2.2,Blackrock,0.8,Seapoint,1.2,Salthill and Monkstown,0.8,2.3
Greystones,Howth,9,1,Tara Street,2.7,Dublin Pearse,2.9,Grand Canal Dock,3.5,Lansdowne Road,-0.8,Sandymount,0.1,Sydney Parade,-0.4,Booterstown,0.1,Blackrock,0.0,Seapoint,-0.2,Salthill and Monkstown,0.1,3.1
Bray,Howth,9,2,Tara Street,22.8,Dublin Pearse,18.5,Grand Canal Dock,16.8,Lansdowne Road,15.5,Sandymount,16.2,Sydney Parade,16.1,Booterstown,16.5,Blackrock,0.8,Seapoint,0.6,Salthill and Monkstown,0.6,25.7
Bray,Howth,9,4,Tara Street,-0.3,Dublin Pearse,-0.1,Grand Canal Dock,0.5,Lansdowne Road,0.0,Sandymount,0.6,Sydney Parade,0.3,Booterstown,0.7,Blackrock,0.2,Seapoint,0.3,Salthill and Monkstown,0.6,0.8
Bray,Howth,14,6,Tara Street,1.7,Dublin Pearse,1.7,Grand Canal Dock,2.8,Lansdowne Road,2.4,Sandymount,2.9,Sydney Parade,2.8,Booterstown,2.8,Blackrock,1.9,Seapoint,2.0,Salthill and Monkstown,2.4,2.2
Bray,Howth,9,0,Tara Street,-0.2,Dublin Pearse,-0.3,Grand Canal Dock,-0.5,Lansdowne Road,0.2,Sandymount,0.7,Sydney Parade,0.6,Booterstown,0.9,Blackrock,0.6,Seapoint,0.5,Salthill and Monkstown,0.7,0.4
Bray,Howth,9,2,Tara Street,0.7,Dublin Pearse,0.3,Grand Canal Dock,0.7,Lansdowne Road,1.5,Sandymount,2.2,Sydney Parade,2.4,Booterstown,2.4,Blackrock,2.0,Seapoint,1.9,Salthill and Monkstown,1.7,2.4
Bray,Howth,14,6,Tara Street,2.1,Dublin Pearse,2.2,Grand Canal Dock,3.2,Lansdowne Road,3.2,Sandymount,3.5,Sydney Parade,3.2,Booterstown,3.7,Blackrock,3.3,Seapoint,3.0,Salthill and Monkstown,2.9,1.7
Bray,Howth,9,1,Tara Street,25.9,Dublin Pearse,25.9,Grand Canal Dock,25.9,Lansdowne Road,26.8,Sandymount,27.0,Sydney Parade,26.8,Booterstown,26.7,Blackrock,26.3,Seapoint,26.0,Salthill and Monkstown,25.6,26.5
Bray,Howth,9,2,Tara Street,-0.1,Dublin Pearse,-0.1,Grand Canal Dock,0.2,Lansdowne Road,0.6,Sandymount,1.4,Sydney Parade,1.3,Booterstown,1.5,Blackrock,1.1,Seapoint,1.0,Salthill and Monkstown,1.0,0.2
Greystones,Howth,9,3,Tara Street,0.9,Dublin Pearse,0.8,Grand Canal Dock,1.2,Lansdowne Road,-0.3,Sandymount,0.4,Sydney Parade,0.5,Booterstown,0.8,Blackrock,0.6,Seapoint,0.7,Salthill and Monkstown,0.9,1.9
Bray,Howth,9,4,Tara Street,0.1,Dublin Pearse,0.1,Grand Canal Dock,0.5,Lansdowne Road,1.4,Sandymount,2.3,Sydney Parade,2.3,Booterstown,2.6,Blackrock,2.0,Seapoint,1.8,Salthill and Monkstown,1.8,1.0
Bray,Howth,14,6,Tara Street,0.3,Dublin Pearse,0.1,Grand Canal Dock,0.6,Lansdowne Road,1.7,Sandymount,1.9,Sydney Parade,1.9,Booterstown,2.3,Blackrock,2.0,Seapoint,1.8,Salthill and Monkstown,1.5,0.4
Greystones,Howth,10,5,Tara Street,16.1,Dublin Pearse,16.1,Grand Canal Dock,16.6,Lansdowne Road,15.9,Sandymount,15.6,Sydney Parade,10.7,Booterstown,11.7,Blackrock,10.8,Seapoint,10.6,Salthill and Monkstown,10.6,16.2
Bray,Howth,14,6,Tara Street,6.1,Dublin Pearse,6.2,Grand Canal Dock,7.5,Lansdowne Road,7.4,Sandymount,5.1,Sydney Parade,4.7,Booterstown,5.0,Blackrock,3.8,Seapoint,3.4,Salthill and Monkstown,3.5,8.4
Bray,Howth,9,1,Tara Street,8.4,Dublin Pearse,8.6,Grand Canal Dock,9.0,Lansdowne Road,9.1,Sandymount,9.9,Sydney Parade,9.4,Booterstown,9.5,Blackrock,8.6,Seapoint,8.3,Salthill and Monkstown,7.5,10.5
Greystones,Howth,9,2,Tara Street,5.6,Dublin Pearse,5.4,Grand Canal Dock,5.4,Lansdowne Road,3.7,Sandymount,4.0,Sydney Parade,3.3,Booterstown,1.6,Blackrock,0.9,Seapoint,1.0,Salthill and Monkstown,0.9,6.8
Bray,Howth,9,3,Tara Street,-0.2,Dublin Pearse,-0.1,Grand Canal Dock,0.3,Lansdowne Road,1.3,Sandymount,2.0,Sydney Parade,2.3,Booterstown,2.5,Blackrock,2.1,Seapoint,1.9,Salthill and Monkstown,2.1,0.1
Bray,Howth,11,5,Tara Street,3.5,Dublin Pearse,3.7,Grand Canal Dock,4.0,Lansdowne Road,5.0,Sandymount,5.4,Sydney Parade,4.7,Booterstown,2.9,Blackrock,1.8,Seapoint,2.1,Salthill and Monkstown,1.4,4.9
Greystones,Howth,9,0,Tara Street,1.5,Dublin Pearse,1.8,Grand Canal Dock,2.3,Lansdowne Road,3.5,Sandymount,4.4,Sydney Parade,4.5,Booterstown,4.9,Blackrock,4.8,Seapoint,4.7,Salthill and Monkstown,4.8,2.2
Bray,Howth,9,1,Tara Street,-0.2,Dublin Pearse,-0.1,Grand Canal Dock,0.2,Lansdowne Road,0.8,Sandymount,1.4,Sydney Parade,1.1,Booterstown,1.4,Blackrock,0.6,Seapoint,0.6,Salthill and Monkstown,0.9,1.4
Bray,Howth,10,3,Tara Street,1.9,Dublin Pearse,2.3,Grand Canal Dock,2.1,Lansdowne Road,1.3,Sandymount,1.5,Sydney Parade,1.6,Booterstown,2.1,Blackrock,1.2,Seapoint,1.6,Salthill and Monkstown,1.2,2.0
Bray,Howth,9,3,Tara Street,-0.8,Dublin Pearse,-0.5,Grand Canal Dock,0.2,Lansdowne Road,-0.3,Sandymount,0.1,Sydney Parade,0.0,Booterstown,0.5,Blackrock,0.6,Seapoint,0.6,Salthill and Monkstown,0.7,-0.4
Greystones,Howth,10,5,Tara Street,7.2,Dublin Pearse,6.8,Grand Canal Dock,7.3,Lansdowne Road,7.6,Sandymount,8.4,Sydney Parade,8.5,Booterstown,8.6,Blackrock,7.9,Seapoint,7.8,Salthill and Monkstown,7.4,6.5
Bray,Howth,14,6,Tara Street,0.1,Dublin Pearse,0.3,Grand Canal Dock,0.3,Lansdowne Road,0.3,Sandymount,1.1,Sydney Parade,1.0,Booterstown,1.5,Blackrock,0.8,Seapoint,1.1,Salthill and Monkstown,0.7,0.7
Dublin Connolly,Howth,10,5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,5.3
Bray,Howth,14,6,Tara Street,2.0,Dublin Pearse,2.1,Grand Canal Dock,3.2,Lansdowne Road,2.6,Sandymount,3.0,Sydney Parade,2.5,Booterstown,2.9,Blackrock,2.1,Seapoint,2.1,Salthill and Monkstown,2.3,1.8
Bray,Howth,9,1,Tara Street,0.6,Dublin Pearse,0.7,Grand Canal Dock,0.5,Lansdowne Road,0.8,Sandymount,1.6,Sydney Parade,0.4,Booterstown,0.4,Blackrock,-0.1,Seapoint,-0.1,Salthill and Monkstown,0.1,1.5
Bray,Howth,9,1,Tara Street,8.8,Dublin Pearse,3.9,Grand Canal Dock,3.8,Lansdowne Road,4.1,Sandymount,1.9,Sydney Parade,1.4,Booterstown,1.8,Blackrock,0.8,Seapoint,0.8,Salthill and Monkstown,1.2,11.5
Bray,Howth,9,2,Tara Street,0.6,Dublin Pearse,0.3,Grand Canal Dock,0.6,Lansdowne Road,1.4,Sandymount,2.0,Sydney Parade,2.0,Booterstown,2.4,Blackrock,2.0,Seapoint,2.0,Salthill and Monkstown,2.2,2.9
Bray,Howth,9,4,Tara Street,3.0,Dublin Pearse,2.8,Grand Canal Dock,3.4,Lansdowne Road,4.1,Sandymount,4.8,Sydney Parade,4.8,Booterstown,5.3,Blackrock,4.3,Seapoint,4.2,Salthill and Monkstown,3.8,2.9
Bray,Howth,9,0,Tara Street,-0.1,Dublin Pearse,-0.2,Grand Canal Dock,-0.1,Lansdowne Road,-0.6,Sandymount,0.0,Sydney Parade,-0.1,Booterstown,0.3,Blackrock,0.2,Seapoint,0.2,Salthill and Monkstown,0.4,0.9
Bray,Howth,9,1,Tara Street,0.5,Dublin Pearse,0.9,Grand Canal Dock,1.2,Lansdowne Road,2.0,Sandymount,2.9,Sydney Parade,2.8,Booterstown,3.1,Blackrock,2.7,Seapoint,2.7,Salthill and Monkstown,3.0,1.4
Bray,Howth,9,3,Tara Street,1.1,Dublin Pearse,1.3,Grand Canal Dock,1.6,Lansdowne Road,2.6,Sandymount,3.1,Sydney Parade,3.2,Booterstown,3.4,Blackrock,3.0,Seapoint,2.8,Salthill and Monkstown,2.7,0.8
Bray,Howth,9,4,Tara Street,1.2,Dublin Pearse,1.3,Grand Canal Dock,1.4,Lansdowne Road,2.4,Sandymount,3.2,Sydney Parade,2.8,Booterstown,3.1,Blackrock,2.3,Seapoint,2.4,Salthill and Monkstown,2.6,1.4
Greystones,Howth,10,5,Tara Street,0.1,Dublin Pearse,0.1,Grand Canal Dock,0.2,Lansdowne Road,0.6,Sandymount,1.5,Sydney Parade,1.5,Booterstown,2.1,Blackrock,1.9,Seapoint,1.9,Salthill and Monkstown,2.1,0.5
Bray,Howth,9,0,Tara Street,7.0,Dublin Pearse,7.1,Grand Canal Dock,7.7,Lansdowne Road,8.3,Sandymount,8.4,Sydney Parade,8.4,Booterstown,8.7,Blackrock,8.4,Seapoint,8.3,Salthill and Monkstown,8.3,6.5
Greystones,Howth,9,2,Tara Street,3.5,Dublin Pearse,2.1,Grand Canal Dock,2.6,Lansdowne Road,2.8,Sandymount,3.7,Sydney Parade,4.0,Booterstown,4.5,Blackrock,4.5,Seapoint,4.6,Salthill and Monkstown,4.8,4.9
Bray,Howth,9,3,Tara Street,0.1,Dublin Pearse,0.5,Grand Canal Dock,0.7,Lansdowne Road,1.3,Sandymount,1.5,Sydney Parade,1.1,Booterstown,1.5,Blackrock,1.2,Seapoint,1.2,Salthill and Monkstown,1.3,0.4
Greystones,Howth,10,5,Tara Street,4.0,Dublin Pearse,4.0,Grand Canal Dock,4.3,Lansdowne Road,4.8,Sandymount,5.4,Sydney Parade,5.3,Booterstown,5.7,Blackrock,5.4,Seapoint,5.3,Salthill and Monkstown,5.4,3.6
Greystones,Howth,9,0,Tara Street,2.0,Dublin Pearse,2.0,Grand Canal Dock,2.0,Lansdowne Road,1.1,Sandymount,2.1,Sydney Parade,1.8,Booterstown,2.0,Blackrock,1.6,Seapoint,1.7,Salthill and Monkstown,2.0,4.5
Bray,Howth,9,1,Tara Street,1.9,Dublin Pearse,1.6,Grand Canal Dock,1.8,Lansdowne Road,2.2,Sandymount,2.4,Sydney Parade,2.2,Booterstown,2.4,Blackrock,1.9,Seapoint,1.8,Salthill and Monkstown,1.8,5.8
Bray,Howth,9,3,Tara Street,-0.5,Dublin Pearse,-0.2,Grand Canal Dock,0.0,Lansdowne Road,-0.5,Sandymount,0.3,Sydney Parade,0.5,Booterstown,0.9,Blackrock,0.8,Seapoint,0.9,Salthill and Monkstown,0.9,0.8
Bray,Howth,9,0,Tara Street,5.9,Dublin Pearse,5.6,Grand Canal Dock,5.5,Lansdowne Road,6.7,Sandymount,7.1,Sydney Parade,6.1,Booterstown,5.7,Blackrock,5.3,Seapoint,5.3,Salthill and Monkstown,5.4,6.8
Bray,Howth,9,2,Tara Street,0.5,Dublin Pearse,0.6,Grand Canal Dock,0.9,Lansdowne Road,1.8,Sandymount,2.6,Sydney Parade,2.7,Booterstown,2.9,Blackrock,2.5,Seapoint,2.5,Salthill and Monkstown,2.6,1.6
Bray,Howth,9,3,Tara Street,0.0,Dublin Pearse,-0.1,Grand Canal Dock,0.3,Lansdowne Road,0.6,Sandymount,1.3,Sydney Parade,1.1,Booterstown,1.6,Blackrock,1.2,Seapoint,1.3,Salthill and Monkstown,1.3,3.0
Greystones,Howth,9,4,Tara Street,0.8,Dublin Pearse,0.6,Grand Canal Dock,0.6,Lansdowne Road,1.0,Sandymount,1.6,Sydney Parade,0.9,Booterstown,1.2,Blackrock,1.0,Seapoint,0.7,Salthill and Monkstown,0.8,2.2
Greystones,Howth,10,5,Tara Street,7.4,Dublin Pearse,7.4,Grand Canal Dock,8.3,Lansdowne Road,7.9,Sandymount,8.1,Sydney Parade,7.1,Booterstown,7.3,Blackrock,6.0,Seapoint,5.9,Salthill and Monkstown,5.9,7.3
Bray,Howth,9,0,Tara Street,0.0,Dublin Pearse,0.3,Grand Canal Dock,0.5,Lansdowne Road,1.0,Sandymount,1.8,Sydney Parade,1.7,Booterstown,2.2,Blackrock,1.6,Seapoint,1.7,Salthill and Monkstown,1.7,1.2
Bray,Howth,14,6,Tara Street,5.6,Dublin Pearse,5.7,Grand Canal Dock,6.8,Lansdowne Road,6.2,Sandymount,5.6,Sydney Parade,4.6,Booterstown,4.5,Blackrock,3.4,Seapoint,3.3,Salthill and Monkstown,3.3,6.9
Bray,Howth,9,0,Tara Street,4.4,Dublin Pearse,4.7,Grand Canal Dock,5.3,Lansdowne Road,6.3,Sandymount,6.7,Sydney Parade,4.4,Booterstown,4.6,Blackrock,3.3,Seapoint,3.4,Salthill and Monkstown,3.1,7.3
Bray,Howth,9,2,Tara Street,8.6,Dublin Pearse,8.3,Grand Canal Dock,8.4,Lansdowne Road,9.0,Sandymount,9.0,Sydney Parade,7.8,Booterstown,7.5,Blackrock,6.7,Seapoint,6.5,Salthill and Monkstown,5.6,8.3
Greystones,Howth,9,3,Tara Street,1.3,Dublin Pearse,0.9,Grand Canal Dock,1.1,Lansdowne Road,1.1,Sandymount,1.8,Sydney Parade,1.6,Booterstown,1.9,Blackrock,1.6,Seapoint,1.6,Salthill and Monkstown,1.6,3.1
Bray,Howth,9,4,Tara Street,0.6,Dublin Pearse,0.9,Grand Canal Dock,1.2,Lansdowne Road,2.2,Sandymount,3.2,Sydney Parade,2.9,Booterstown,3.0,Blackrock,2.5,Seapoint,2.4,Salthill and Monkstown,2.4,1.5
Bray,Howth,14,6,Tara Street,-0.2,Dublin Pearse,0.3,Grand Canal Dock,0.7,Lansdowne Road,1.6,Sandymount,2.2,Sydney Parade,1.5,Booterstown,1.8,Blackrock,0.5,Seapoint,0.5,Salthill and Monkstown,0.2,0.8
Greystones,Howth,9,1,Tara Street,6.6,Dublin Pearse,5.3,Grand Canal Dock,5.3,Lansdowne Road,5.4,Sandymount,5.6,Sydney Parade,2.0,Booterstown,2.4,Blackrock,1.9,Seapoint,1.9,Salthill and Monkstown,2.0,9.3
Bray,Howth,9,2,Tara Street,0.4,Dublin Pearse,0.2,Grand Canal Dock,0.2,Lansdowne Road,0.8,Sandymount,1.4,Sydney Parade,1.3,Booterstown,1.7,Blackrock,0.8,Seapoint,0.8,Salthill and Monkstown,0.9,1.3
Bray,Howth,10,4,Tara Street,0.3,Dublin Pearse,0.7,Grand Canal Dock,0.9,Lansdowne Road,1.6,Sandymount,1.9,Sydney Parade,1.3,Booterstown,1.6,Blackrock,0.7,Seapoint,1.3,Salthill and Monkstown,0.8,1.1
Bray,Howth,9,4,Tara Street,0.4,Dublin Pearse,0.7,Grand Canal Dock,0.2,Lansdowne Road,0.9,Sandymount,1.7,Sydney Parade,1.9,Booterstown,1.9,Blackrock,1.6,Seapoint,1.5,Salthill and Monkstown,1.5,0.7
Bray,Howth,9,0,Tara Street,0.4,Dublin Pearse,0.4,Grand Canal Dock,0.5,Lansdowne Road,0.3,Sandymount,0.5,Sydney Parade,0.6,Booterstown,1.0,Blackrock,0.7,Seapoint,0.7,Salthill and Monkstown,0.8,0.4
Dublin Connolly,Howth,14,6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.8
Bray,Howth,9,0,Tara Street,-0.1,Dublin Pearse,0.1,Grand Canal Dock,0.3,Lansdowne Road,-0.4,Sandymount,0.4,Sydney Parade,0.3,Booterstown,0.7,Blackrock,0.5,Seapoint,0.4,Salthill and Monkstown,0.6,0.5
Bray,Howth,9,2,Tara Street,0.5,Dublin Pearse,0.5,Grand Canal Dock,1.0,Lansdowne Road,2.1,Sandymount,2.8,Sydney Parade,2.8,Booterstown,3.1,Blackrock,2.2,Seapoint,2.1,Salthill and Monkstown,1.8,0.9
Bray,Howth,9,2,Tara Street,2.2,Dublin Pearse,2.2,Grand Canal Dock,1.9,Lansdowne Road,2.5,Sandymount,3.2,Sydney Parade,2.9,Booterstown,3.0,Blackrock,1.9,Seapoint,1.8,Salthill and Monkstown,2.0,3.7
Bray,Howth,9,3,Tara Street,0.8,Dublin Pearse,0.1,Grand Canal Dock,0.5,Lansdowne Road,0.4,Sandymount,1.0,Sydney Parade,0.9,Booterstown,1.4,Blackrock,1.0,Seapoint,0.5,Salthill and Monkstown,0.7,2.1
Bray,Howth,11,5,Tara Street,0.6,Dublin Pearse,0.3,Grand Canal Dock,0.9,Lansdowne Road,1.8,Sandymount,2.7,Sydney Parade,2.7,Booterstown,3.2,Blackrock,2.5,Seapoint,3.0,Salthill and Monkstown,2.6,2.0
Bray,Howth,9,1,Tara Street,0.2,Dublin Pearse,0.2,Grand Canal Dock,0.3,Lansdowne Road,0.2,Sandymount,0.9,Sydney Parade,0.8,Booterstown,1.3,Blackrock,0.8,Seapoint,0.5,Salthill and Monkstown,0.6,1.7
Bray,Howth,9,2,Tara Street,0.8,Dublin Pearse,0.4,Grand Canal Dock,0.4,Lansdowne Road,1.2,Sandymount,1.9,Sydney Parade,1.5,Booterstown,1.9,Blackrock,1.4,Seapoint,1.6,Salthill and Monkstown,1.8,2.2
Greystones,Howth,10,5,Tara Street,5.7,Dublin Pearse,5.9,Grand Canal Dock,7.2,Lansdowne Road,7.0,Sandymount,7.4,Sydney Parade,6.8,Booterstown,7.1,Blackrock,6.3,Seapoint,6.4,Salthill and Monkstown,6.6,5.2
Bray,Howth,14,6,Tara Street,-0.3,Dublin Pearse,-0.4,Grand Canal Dock,-0.1,Lansdowne Road,-0.4,Sandymount,0.0,Sydney Parade,0.2,Booterstown,0.4,Blackrock,0.2,Seapoint,0.2,Salthill and Monkstown,0.3,-0.3
Bray,Howth,9,1,Tara Street,1.5,Dublin Pearse,1.4,Grand Canal Dock,1.5,Lansdowne Road,0.9,Sandymount,1.6,Sydney Parade,1.8,Booterstown,2.1,Blackrock,1.6,Seapoint,1.4,Salthill and Monkstown,1.4,0.7
Greystones,Howth,9,3,Tara Street,2.4,Dublin Pearse,2.5,Grand Canal Dock,3.2,Lansdowne Road,-0.3,Sandymount,0.3,Sydney Parade,0.0,Booterstown,0.3,Blackrock,0.1,Seapoint,0.1,Salthill and Monkstown,0.1,2.6
Bray,Howth,9,4,Tara Street,-0.2,Dublin Pearse,0.0,Grand Canal Dock,0.1,Lansdowne Road,-0.3,Sandymount,0.5,Sydney Parade,0.6,Booterstown,0.6,Blackrock,0.3,Seapoint,0.5,Salthill and Monkstown,0.7,0.7
Bray,Howth,14,6,Tara Street,0.1,Dublin Pearse,0.1,Grand Canal Dock,0.3,Lansdowne Road,0.8,Sandymount,1.3,Sydney Parade,1.3,Booterstown,1.8,Blackrock,1.6,Seapoint,1.5,Salthill and Monkstown,1.3,0.2
Greystones,Howth,9,1,Tara Street,2.1,Dublin Pearse,2.3,Grand Canal Dock,2.8,Lansdowne Road,0.2,Sandymount,0.8,Sydney Parade,0.9,Booterstown,1.4,Blackrock,1.2,Seapoint,1.2,Salthill and Monkstown,1.2,3.0
Bray,Howth,9,2,Tara Street,0.2,Dublin Pearse,0.0,Grand Canal Dock,0.5,Lansdowne Road,1.1,Sandymount,1.8,Sydney Parade,1.5,Booterstown,1.7,Blackrock,1.3,Seapoint,1.2,Salthill and Monkstown,1.4,0.8
Bray,Howth,9,4,Tara Street,0.0,Dublin Pearse,0.5,Grand Canal Dock,0.2,Lansdowne Road,-0.5,Sandymount,0.4,Sydney Parade,0.5,Booterstown,0.8,Blackrock,0.2,Seapoint,0.2,Salthill and Monkstown,0.6,1.5
Bray,Howth,9,1,Tara Street,-0.3,Dublin Pearse,-0.2,Grand Canal Dock,0.0,Lansdowne Road,-0.2,Sandymount,0.7,Sydney Parade,0.8,Booterstown,1.2,Blackrock,0.9,Seapoint,0.9,Salthill and Monkstown,1.2,0.1
Bray,Howth,9,3,Tara Street,-0.3,Dublin Pearse,0.1,Grand Canal Dock,0.0,Lansdowne Road,-0.2,Sandymount,0.3,Sydney Parade,0.2,Booterstown,0.5,Blackrock,0.4,Seapoint,0.3,Salthill and Monkstown,0.6,0.6
Bray,Howth,9,4,Tara Street,1.3,Dublin Pearse,-0.1,Grand Canal Dock,-0.2,Lansdowne Road,0.5,Sandymount,1.4,Sydney Parade,0.6,Booterstown,1.2,Blackrock,0.3,Seapoint,0.3,Salthill and Monkstown,0.3,0.8
Greystones,Howth,10,5,Tara Street,10.1,Dublin Pearse,9.7,Grand Canal Dock,10.6,Lansdowne Road,10.0,Sandymount,9.3,Sydney Parade,8.6,Booterstown,8.6,Blackrock,7.7,Seapoint,7.3,Salthill and Monkstown,7.3,10.2
Bray,Howth,14,6,Tara Street,3.1,Dublin Pearse,3.2,Grand Canal Dock,3.7,Lansdowne Road,3.3,Sandymount,3.5,Sydney Parade,3.1,Booterstown,3.5,Blackrock,2.6,Seapoint,2.8,Salthill and Monkstown,3.0,3.3
Bray,Howth,9,1,Tara Street,4.7,Dublin Pearse,4.8,Grand Canal Dock,5.2,Lansdowne Road,5.8,Sandymount,6.1,Sydney Parade,5.7,Booterstown,6.0,Blackrock,5.3,Seapoint,5.0,Salthill and Monkstown,5.0,5.2
Greystones,Howth,9,0,Tara Street,7.2,Dublin Pearse,7.3,Grand Canal Dock,0.3,Lansdowne Road,0.5,Sandymount,1.2,Sydney Parade,1.0,Booterstown,1.2,Blackrock,0.8,Seapoint,0.7,Salthill and Monkstown,0.8,7.8
Bray,Howth,9,1,Tara Street,0.7,Dublin Pearse,0.7,Grand Canal Dock,1.0,Lansdowne Road,1.6,Sandymount,2.3,Sydney Parade,2.3,Booterstown,2.6,Blackrock,2.3,Seapoint,2.2,Salthill and Monkstown,2.4,1.4
Bray,Howth,9,3,Tara Street,5.5,Dublin Pearse,5.4,Grand Canal Dock,5.6,Lansdowne Road,6.1,Sandymount,6.7,Sydney Parade,6.5,Booterstown,6.7,Blackrock,6.3,Seapoint,6.2,Salthill and Monkstown,6.3,6.9
Greystones,Howth,9,4,Tara Street,1.3,Dublin Pearse,0.0,Grand Canal Dock,-0.3,Lansdowne Road,-0.2,Sandymount,0.0,Sydney Parade,-0.1,Booterstown,0.3,Blackrock,0.1,Seapoint,0.0,Salthill and Monkstown,0.4,2.6
Bray,Howth,9,0,Tara Street,3.3,Dublin Pearse,3.3,Grand Canal Dock,3.7,Lansdowne Road,3.9,Sandymount,4.7,Sydney Parade,4.7,Booterstown,5.0,Blackrock,3.9,Seapoint,3.3,Salthill and Monkstown,2.9,2.4
Greystones,Howth,9,2,Tara Street,0.5,Dublin Pearse,0.5,Grand Canal Dock,0.5,Lansdowne Road,0.5,Sandymount,1.1,Sydney Parade,1.1,Booterstown,1.3,Blackrock,1.0,Seapoint,0.8,Salthill and Monkstown,0.8,1.5
Bray,Howth,9,3,Tara Street,0.0,Dublin Pearse,0.2,Grand Canal Dock,0.6,Lansdowne Road,1.1,Sandymount,1.1,Sydney Parade,1.1,Booterstown,1.4,Blackrock,0.3,Seapoint,0.2,Salthill and Monkstown,0.5,0.6
Greystones,Howth,10,5,Tara Street,5.0,Dublin Pearse,5.2,Grand Canal Dock,6.5,Lansdowne Road,6.1,Sandymount,6.4,Sydney Parade,6.0,Booterstown,6.5,Blackrock,5.8,Seapoint,5.8,Salthill and Monkstown,5.9,4.8
Bray,Howth,9,0,Tara Street,2.7,Dublin Pearse,2.8,Grand Canal Dock,3.2,Lansdowne Road,4.3,Sandymount,4.9,Sydney Parade,4.6,Booterstown,4.7,Blackrock,4.3,Seapoint,4.0,Salthill and Monkstown,4.0,3.0
Bray,Howth,9,1,Tara Street,0.0,Dublin Pearse,0.0,Grand Canal Dock,0.2,Lansdowne Road,0.6,Sandymount,1.3,Sydney Parade,1.2,Booterstown,1.7,Blackrock,1.5,Seapoint,1.5,Salthill and Monkstown,1.7,0.5
Greystones,Howth,9,0,Tara Street,1.1,Dublin Pearse,1.3,Grand Canal Dock,1.6,Lansdowne Road,0.8,Sandymount,1.4,Sydney Parade,1.3,Booterstown,1.6,Blackrock,1.5,Seapoint,1.2,Salthill and Monkstown,1.1,2.2
Bray,Howth,9,1,Tara Street,0.7,Dublin Pearse,1.0,Grand Canal Dock,1.1,Lansdowne Road,1.7,Sandymount,2.6,Sydney Parade,2.8,Booterstown,3.3,Blackrock,2.7,Seapoint,2.5,Salthill and Monkstown,2.5,1.5
Bray,Howth,9,3,Tara Street,1.1,Dublin Pearse,1.0,Grand Canal Dock,1.7,Lansdowne Road,1.7,Sandymount,2.5,Sydney Parade,2.6,Booterstown,2.9,Blackrock,2.7,Seapoint,2.6,Salthill and Monkstown,2.6,1.3
Bray,Howth,9,3,Tara Street,0.2,Dublin Pearse,0.0,Grand Canal Dock,0.5,Lansdowne Road,-0.9,Sandymount,0.0,Sydney Parade,-0.1,Booterstown,0.5,Blackrock,-0.1,Seapoint,0.0,Salthill and Monkstown,0.1,1.1
Bray,Howth,9,4,Tara Street,0.2,Dublin Pearse,0.6,Grand Canal Dock,1.1,Lansdowne Road,2.1,Sandymount,2.8,Sydney Parade,2.8,Booterstown,3.0,Blackrock,1.9,Seapoint,1.9,Salthill and Monkstown,1.9,0.3
